parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,target
10857311,1.0,,,2.0,3.0,,7.0,2.0,,,1489.0,1489.0,,,,,6037.0,,2.0,,,,2.0,34153300.0,-118455000.0,22489.0,1.0,,,,1.0,010C,266.0,LAR3,60371413.031,12447.0,3101.0,27080.0,96412.0,0.0,,,,1.0,,,1974.0,,,158801.0,341947.0,2016.0,183146.0,4106.91,,,60371413031000.0,-0.00970519977369
14252640,,,,2.0,3.0,,,2.0,,,1916.0,1916.0,,,,,6059.0,,2.0,2.0,400.0,,,33760994.0,-117883228.0,7320.0,,,,,,122,261.0,,60590751.003018,47568.0,1286.0,268585.0,97006.0,7.0,,,,,,,1953.0,3.0,,96614.0,588845.0,2016.0,492231.0,6841.08,,,60590751003018.0,-0.0292861061338
11306725,1.0,,,2.0,3.0,,8.0,2.0,,,2266.0,2266.0,,,,,6037.0,,2.0,,,,2.0,34694903.0,-118184289.0,6692.0,,,,,,0100,261.0,LRR7000*,60379010.043005,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2004.0,,,104144.0,155604.0,2016.0,51460.0,4238.49,,,60379010043005.0,0.0194135399011
11747817,,,,1.0,2.0,,5.0,1.0,,,848.0,848.0,,,,,6037.0,,1.0,,,,7.0,34049957.0,-118298754.0,5906.0,,,,,,0100,261.0,LAR4,60372133.102005,12447.0,3101.0,403192.0,95987.0,0.0,,,,1.0,,,1902.0,,,15664.0,72660.0,2016.0,56996.0,1095.65,,,60372133102005.0,-0.41413419652
12042355,,,,1.0,1.0,,5.0,1.0,,,680.0,680.0,,,,,6037.0,,1.0,,,,7.0,34235420.0,-118258118.0,3977.0,,,,,,0100,261.0,GLR1YY,60373004.004009,45457.0,3101.0,273400.0,96330.0,0.0,,,,1.0,,,1924.0,,,88000.0,440000.0,2016.0,352000.0,4757.19,,,60373004004009.0,-0.0406010367708
10805655,1.0,,,3.0,4.0,,6.0,3.0,,,4547.0,4547.0,,,,,6037.0,,3.0,,,,2.0,34171626.0,-118549535.0,21925.0,,,,,,0100,261.0,LARA,60371394.022004,12447.0,3101.0,47950.0,96379.0,0.0,,,,1.0,,,1937.0,,,730000.0,1460000.0,2016.0,730000.0,17755.82,,,60371394022004.0,0.689742954231
11697863,,,,4.0,8.0,,6.0,4.0,,,4626.0,,,4626.0,,,6037.0,,4.0,,,,,33990959.0,-118336562.0,6413.0,,,,,,0400,248.0,LCR3YY,60377032.006,12447.0,3101.0,115729.0,96024.0,0.0,,,,4.0,,,1926.0,,,222639.0,559187.0,2016.0,336548.0,8474.0,,,60377032006000.0,-0.194281778745
11082620,1.0,,,3.0,2.0,,7.0,3.0,,,1724.0,1724.0,,,,,6037.0,,3.0,,,,2.0,34253700.0,-118530000.0,189022.0,1.0,,,,1.0,010C,266.0,LARD4,60371112.053005,12447.0,3101.0,33183.0,96355.0,0.0,,,,1.0,,,1980.0,,,141000.0,394000.0,2016.0,253000.0,4863.35,,,60371112053005.0,-0.046772567212
17282100,,,,1.5,3.0,,,1.5,,1016.0,1016.0,1016.0,,,1016.0,,6111.0,,1.0,1.0,360.0,,,34193052.0,-118863596.0,9858.0,,,,,,1111,261.0,,61110068.002002,34278.0,2061.0,,96383.0,6.0,,1.0,,,216.0,,1962.0,1.0,,245909.0,491818.0,2016.0,245909.0,5259.52,,,61110068002002.0,-0.0334055917501
14633636,,,,2.0,2.0,,,2.0,,,1079.0,1079.0,,,,,6059.0,,2.0,,,,24.0,33616400.0,-117734000.0,,,,,,,34,266.0,,60590626.481011,46098.0,1286.0,,96963.0,5.0,,,,,,,1972.0,1.0,,91054.0,204000.0,2016.0,112946.0,2116.74,,,60590626481001.0,0.053953282891
10843327,1.0,,,2.0,2.0,,8.0,2.0,,,1137.0,1137.0,,,,,6037.0,,2.0,,,,2.0,34186300.0,-118461000.0,66281.0,1.0,,,,1.0,010C,266.0,LAR3,60371283.021,12447.0,3101.0,41466.0,96420.0,0.0,,,,1.0,,,1977.0,,,114591.0,143238.0,2016.0,28647.0,1820.08,,,60371283021000.0,-0.0659166075548
12456236,,,,1.0,1.0,,5.0,1.0,,,441.0,441.0,,,,,6037.0,,1.0,,,,,33852470.0,-118167094.0,2276.0,,,,,,0100,261.0,LBCCA,60375706.024007,12292.0,3101.0,,96239.0,0.0,,,,1.0,,,1949.0,,,72058.0,198164.0,2016.0,126106.0,2419.85,,,60375706024007.0,0.0060870670196
10716815,,,,3.0,3.0,,6.0,3.0,,,2243.0,2243.0,,,,,6037.0,,3.0,,,,2.0,34215392.0,-118630447.0,7192.0,,,,,,0100,261.0,LARS,60371344.232006,12447.0,3101.0,268588.0,96339.0,0.0,,,,1.0,,,1958.0,,,194419.0,544040.0,2016.0,349621.0,6655.4,,,60371344232006.0,0.00695298181966
14669295,,,,2.5,4.0,,,2.5,,,2190.0,2190.0,,,,,6059.0,,2.0,2.0,0.0,,,33826424.0,-118034465.0,,,,,,,1,266.0,,60591101.10301,44833.0,1286.0,,96185.0,0.0,,1.0,,,,,2007.0,,,273035.0,670951.0,2016.0,397916.0,7635.54,,,60591101103010.0,-0.000655068117113
13854390,,,,2.0,3.0,,,2.0,,,1491.0,1491.0,,,,,6059.0,,2.0,1.0,360.0,,,33923098.0,-117948499.0,6882.0,,,,,,122,261.0,,60590013.033012,18874.0,1286.0,,96186.0,7.0,,,,,,,1958.0,1.0,,59453.0,384886.0,2016.0,325433.0,4532.24,Y,13.0,60590013033012.0,0.0248088423867
11092572,1.0,,,2.0,2.0,,6.0,2.0,,,1097.0,1097.0,,,,,6037.0,,2.0,,,,2.0,34241400.0,-118535000.0,56375.0,1.0,,,,1.0,010C,266.0,LAR3,60371152.011,12447.0,3101.0,33183.0,96355.0,0.0,,,,1.0,,,1984.0,,,79200.0,304000.0,2016.0,224800.0,3718.42,,,60371152011000.0,0.0558617708033
11305264,1.0,,,3.0,3.0,,7.0,3.0,,,2379.0,2379.0,,,,,6037.0,,3.0,,,,2.0,34682898.0,-118203846.0,7256.0,,,,,,0100,261.0,LRR7,60379010.043085,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2012.0,,,231477.0,289346.0,2016.0,57869.0,4413.66,,,60379010043085.0,0.00881147210294
14657823,,,,2.5,3.0,,,2.5,,,1570.0,1570.0,,,,,6059.0,,2.0,2.0,0.0,,,33649705.0,-117635828.0,,,,,,,34,266.0,,60590320.332,12773.0,1286.0,,96996.0,0.0,,1.0,,,,,1986.0,,,137677.0,456247.0,2016.0,318570.0,4643.72,,,60590320332002.0,0.0333874936246
11151134,1.0,,,4.0,5.0,,7.0,4.0,,,3446.0,3446.0,,,,,6037.0,,4.0,,,,2.0,34403964.0,-118445426.0,5366.0,,,,,,0100,261.0,SCSP,60379200.431016,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,2004.0,,,375000.0,626000.0,2016.0,251000.0,10956.18,,,60379200431016.0,0.0276537827773
11784555,1.0,,,1.0,0.0,,6.0,1.0,,,660.0,660.0,,,,,6037.0,,1.0,,,,2.0,34044900.0,-118252000.0,15921.0,,,,,,010E,266.0,LAC5,60372073.011001,12447.0,3101.0,268118.0,95995.0,0.0,,,,1.0,,,1911.0,,,77159.0,385795.0,2016.0,308636.0,2060.61,,,60372073011001.0,0.00872737433952
11446733,,,,1.0,2.0,,4.0,1.0,,,915.0,915.0,,,,,6037.0,,1.0,,,,7.0,33874137.0,-118336425.0,5064.0,,,,,,0100,261.0,TORR-LO,60376500.032004,54722.0,3101.0,274750.0,96162.0,0.0,,,,1.0,,,1954.0,,,91851.0,459361.0,2016.0,367510.0,5292.42,,,60376500032004.0,0.0170881681971
14451382,,,,4.5,3.0,,,4.5,,,4778.0,4778.0,,,,,6059.0,,4.0,10.0,2901.0,,,33416979.0,-117616059.0,6240.0,,,,,,122,261.0,,60590421.033004,13693.0,1286.0,,96982.0,3.0,,1.0,,,,,2006.0,1.0,,1078932.0,3935031.0,2016.0,2856099.0,45859.98,,,60590421033004.0,0.00566726336521
12725725,,,,1.0,3.0,,4.0,1.0,,,1112.0,1112.0,,,,,6037.0,,1.0,,,,7.0,33919681.0,-118077251.0,7070.0,,,,,,0100,261.0,NOR105,60375501.006021,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1953.0,,,72966.0,196451.0,2016.0,123485.0,2772.85,,,60375501006021.0,0.163397231139
11563419,,,,1.0,2.0,,5.0,1.0,,,1637.0,1637.0,,,,,6037.0,,1.0,,,,7.0,34032204.0,-118437079.0,7500.0,,,,,,0100,261.0,LAR3,60372712.001013,12447.0,3101.0,117954.0,96045.0,0.0,,,,1.0,,,1923.0,,,76368.0,509145.0,2016.0,432777.0,6218.41,,,60372712001013.0,-0.132173295421
12988322,1.0,,,3.0,4.0,,8.0,3.0,,,1957.0,1957.0,,,,,6037.0,,3.0,,,,2.0,34083719.0,-117963510.0,4022.0,,,,,,010D,269.0,BPRG*,60374052.021004,10241.0,3101.0,,96465.0,0.0,,,,1.0,,,2005.0,,,186305.0,364080.0,2016.0,177775.0,4545.41,,,60374052021004.0,0.027679456365
12169800,,,,4.0,4.0,,9.0,4.0,,,3971.0,3971.0,,,,,6037.0,,4.0,,,,2.0,34190339.0,-118116661.0,19280.0,,,,,,0100,261.0,LCR120,60374601.001009,30187.0,3101.0,,96265.0,0.0,,,,1.0,,,1925.0,,,379783.0,542538.0,2016.0,162755.0,6580.47,,,60374601001009.0,-0.00219959016683
11277083,,,,1.0,3.0,,4.0,1.0,,,1073.0,1073.0,,,,,6037.0,,1.0,,,,7.0,34709056.0,-118151571.0,7037.0,,,,,,0100,261.0,LRR16000*,60379008.031003,5534.0,3101.0,,97317.0,0.0,,,,1.0,,,1955.0,,,45249.0,60331.0,2016.0,15082.0,1494.44,,,60379008031003.0,-0.0167153016185
12117988,1.0,,,4.0,6.0,,8.0,4.0,,,3078.0,3078.0,,,,,6037.0,,4.0,,,,2.0,34157523.0,-118098029.0,8693.0,1.0,,,,1.0,0101,261.0,PSR6,60374628.001,47019.0,3101.0,273539.0,96295.0,0.0,,,,1.0,,,1950.0,,,406100.0,1076165.0,2016.0,670065.0,12463.53,,,60374628001000.0,0.0777455377332
11321973,1.0,,,4.0,5.0,,7.0,4.0,,,3980.0,3980.0,,,,,6037.0,,4.0,,,,2.0,34638980.0,-118250215.0,12989.0,,,,,,0100,261.0,LCA210*,60379012.131074,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2008.0,,,332000.0,446000.0,2016.0,114000.0,6856.69,,,60379012131074.0,-0.00479209628434
13990663,,,,2.0,4.0,,,2.0,,,1135.0,1135.0,,,,,6059.0,,2.0,1.0,392.0,,,33813242.0,-117960485.0,7200.0,,,,,,122,261.0,,60590877.032007,,1286.0,,97023.0,7.0,,,,,,,1954.0,1.0,,57563.0,473000.0,2016.0,415437.0,5633.78,,,60590877032007.0,-0.0553774663182
13961109,,,,4.5,5.0,,,4.5,,,3356.0,3356.0,,,,,6059.0,,4.0,2.0,540.0,,,33746266.0,-117793113.0,14790.0,1.0,,,,1.0,122,261.0,,60590756.032004,40081.0,1286.0,,97005.0,6.0,,1.0,,,,,1955.0,1.0,,215469.0,242783.0,2016.0,27314.0,2984.86,,,60590756032004.0,0.070167400225
11694562,,,,2.0,3.0,,5.0,2.0,,,1385.0,,,1385.0,,,6037.0,,2.0,,,,7.0,33991130.0,-118294602.0,5119.0,,,,,,0200,246.0,LAR2,60372326.001004,12447.0,3101.0,118208.0,96018.0,0.0,,,,2.0,,,1921.0,,,14469.0,35153.0,2016.0,20684.0,520.43,Y,15.0,60372326001004.0,-0.00187285559467
12162795,1.0,,,2.0,3.0,,6.0,2.0,,,1821.0,1821.0,,,,,6037.0,,2.0,,,,2.0,34196703.0,-118142418.0,6226.0,,,,,,0100,261.0,LCR175,60374602.005,30187.0,3101.0,,96265.0,0.0,,,,1.0,,,1948.0,,,93620.0,107681.0,2016.0,14061.0,1584.78,,,60374602005000.0,0.081577229913
12865500,1.0,,,2.0,3.0,,8.0,2.0,,,1436.0,1436.0,,,,,6037.0,,2.0,,,,2.0,34119286.0,-117721336.0,4903.0,1.0,,,,1.0,010D,269.0,CLRS10000*,60374018.002007,30908.0,3101.0,,96469.0,0.0,,,,1.0,,,1974.0,,,70635.0,88273.0,2016.0,17638.0,1468.75,,,60374018002007.0,0.0314901016566
12746649,,,,1.0,4.0,,4.0,1.0,,,1308.0,1308.0,,,,,6037.0,,1.0,,,,7.0,33907575.0,-118086477.0,5354.0,,,,,,0100,261.0,NOR1*,60375521.001006,53636.0,3101.0,,96193.0,0.0,,,,1.0,,,1950.0,,,108191.0,216382.0,2016.0,108191.0,2996.18,,,60375521001006.0,-0.0129693491184
17132099,,,,2.5,2.0,,,2.5,,2716.0,2716.0,2716.0,,,2716.0,,6111.0,1.0,2.0,4.0,918.0,,,34239654.0,-118986402.0,21780.0,,,,,,1110,261.0,,61110053.051077,51239.0,2061.0,,97091.0,5.0,,1.0,,,,,1986.0,1.0,,287000.0,913000.0,2016.0,626000.0,9723.46,,,61110053051077.0,0.127665861728
11746747,1.0,,,2.0,2.0,,8.0,2.0,,,990.0,990.0,,,,,6037.0,,2.0,,,,2.0,34066000.0,-118288000.0,20437.0,1.0,,,,1.0,010C,266.0,LAR4,60372111.203002,12447.0,3101.0,268236.0,96001.0,0.0,,,,1.0,,,1982.0,,,108396.0,303722.0,2016.0,195326.0,3709.36,Y,14.0,60372111203002.0,-0.0627339479558
14365074,,,,2.5,3.0,,,2.5,,,1999.0,1999.0,,,,,6059.0,,2.0,2.0,447.0,,,33678907.0,-117628610.0,3060.0,,,,,,122,261.0,,60590524.284018,32380.0,1286.0,,96989.0,0.0,,1.0,,,,,1992.0,,,216748.0,258347.0,2016.0,41599.0,2437.36,,,60590524284018.0,0.0274674923753
12934405,1.0,,,3.0,4.0,,8.0,3.0,,,2560.0,2560.0,,,,,6037.0,,3.0,,,,2.0,34073433.0,-117821026.0,8210.0,1.0,,,,1.0,0101,261.0,SDSFH*,60374013.031011,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1987.0,,,310043.0,509076.0,2016.0,199033.0,6173.68,,,60374013031011.0,-0.0670344341468
11152730,1.0,,,3.0,5.0,,6.0,3.0,,,1824.0,1824.0,,,,,6037.0,,3.0,,,,2.0,34396086.0,-118469463.0,10140.0,,,,,,0100,261.0,SCUR2,60379200.423,54311.0,3101.0,26134.0,96352.0,0.0,,,,1.0,,,1966.0,,,55479.0,65810.0,2016.0,10331.0,1395.93,,,60379200423000.0,-0.010988212214
11320126,1.0,,,3.0,4.0,,7.0,3.0,,,2294.0,2294.0,,,,,6037.0,,3.0,,,,2.0,34646363.0,-118260181.0,9770.0,1.0,,,,1.0,0101,261.0,LCC1-RA100,60379012.05409,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,1995.0,,,249655.0,312068.0,2016.0,62413.0,4712.67,,,60379012054090.0,0.00916485334592
11784516,1.0,,,1.0,0.0,,6.0,1.0,,,690.0,690.0,,,,,6037.0,,1.0,,,,2.0,34044900.0,-118252000.0,15921.0,,,,,,010E,266.0,LAC5,60372073.011001,12447.0,3101.0,268118.0,95995.0,0.0,,,,1.0,,,1911.0,,,312000.0,422000.0,2016.0,110000.0,2165.12,,,60372073011001.0,0.0126511465631
14252039,,,,1.0,2.0,,,1.0,,,990.0,990.0,,,,,6059.0,,1.0,,,,,33754269.0,-117871365.0,3570.0,,,,,,122,261.0,,60590750.03201,47568.0,1286.0,268596.0,97001.0,0.0,,,,,,,1913.0,,,21374.0,340000.0,2016.0,318626.0,4140.36,,,60590750032010.0,0.0746055032799
12165522,,,,1.0,3.0,,4.0,1.0,,,1740.0,1740.0,,,,,6037.0,,1.0,,,,7.0,34177868.0,-118140498.0,8680.0,,,,,,0100,261.0,PSR6,60374615.011004,47019.0,3101.0,274695.0,96292.0,0.0,,,,1.0,,,1901.0,,,66442.0,203878.0,2016.0,137436.0,2561.72,,,60374615011004.0,0.00308728348835
12165553,1.0,,,1.0,2.0,,4.0,1.0,,,1092.0,1092.0,,,,,6037.0,,1.0,,,,2.0,34176407.0,-118140419.0,6984.0,,,,,,0100,261.0,PSR6,60374615.01101,47019.0,3101.0,274695.0,96292.0,0.0,,,,1.0,,,1922.0,,,95117.0,475607.0,2016.0,380490.0,5562.67,,,60374615011010.0,-0.0709914137851
12934746,1.0,,,3.0,3.0,,8.0,3.0,,,2608.0,2608.0,,,,,6037.0,,3.0,,,,2.0,34079372.0,-117839908.0,10946.0,1.0,,,,1.0,0101,261.0,SDR115000*,60374013.043009,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1987.0,,,134116.0,194891.0,2016.0,60775.0,2707.66,,,60374013043009.0,0.0159841017293
11516131,,,,4.0,4.0,,7.0,4.0,,,3073.0,3073.0,,,,,6037.0,,4.0,,,,2.0,33991435.0,-118374831.0,8711.0,,,,,,0100,261.0,LCR1YY,60377030.024029,116042.0,3101.0,,96037.0,0.0,,,,1.0,,,1962.0,,,115131.0,162533.0,2016.0,47402.0,2513.84,,,60377030024029.0,-0.0536721574768
11118634,1.0,,,3.0,2.0,,8.0,3.0,,,1445.0,1445.0,,,,,6037.0,,3.0,,,,2.0,34431894.0,-118553138.0,5239.0,,,,,,0100,261.0,SCUR1,60379201.141003,54311.0,3101.0,48200.0,96377.0,0.0,,,,1.0,,,1989.0,,,243863.0,487319.0,2016.0,243456.0,7274.06,,,60379201141003.0,-0.055269098399
14737316,,,,2.5,2.0,,,2.5,,,2163.0,2163.0,,,,,6059.0,,2.0,1.0,0.0,,,33431192.0,-117625682.0,,,,,,,1,266.0,,60590421.084,13693.0,1286.0,,96982.0,0.0,,1.0,,,,,2003.0,,,360578.0,956076.0,2016.0,595498.0,9691.1,,,60590421084000.0,0.307489638712
11556099,,,,2.0,3.0,,6.0,2.0,,,1595.0,1595.0,,,,,6037.0,,2.0,,,,7.0,34030831.0,-118425406.0,6328.0,,,,,,0100,261.0,LAR1,60372717.011004,12447.0,3101.0,117183.0,96045.0,0.0,,,,1.0,,,1939.0,,,179561.0,897807.0,2016.0,718246.0,10769.37,,,60372717011004.0,0.014617623484
11321500,1.0,,,3.0,4.0,,8.0,3.0,,,2731.0,2731.0,,,,,6037.0,,3.0,,,,2.0,34669654.0,-118235901.0,8643.0,,,,,,0100,261.0,LRR7000*,60379012.051022,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2006.0,,,180902.0,226152.0,2016.0,45250.0,5427.47,,,60379012051022.0,0.0271251499152
11748206,1.0,,,2.0,2.0,,7.0,2.0,,,1149.0,1149.0,,,,,6037.0,,2.0,,,,2.0,34054100.0,-118310000.0,9382.0,,,,,,010C,266.0,LAR4,60372131.001001,12447.0,3101.0,274514.0,96000.0,0.0,,,,1.0,,,2003.0,,,153100.0,520200.0,2016.0,367100.0,6233.16,,,60372131001001.0,-0.0159858519996
12578130,,,,2.0,4.0,,6.0,2.0,,,2016.0,2016.0,,,,,6037.0,,2.0,,,,7.0,33832850.0,-118242768.0,23560.0,,,,,,0100,261.0,CARS*,60375433.062013,10723.0,3101.0,,96229.0,0.0,,,,1.0,,,1926.0,,,155000.0,615000.0,2016.0,460000.0,7496.21,,,60375433062013.0,0.577109660833
12477254,,,,3.0,3.0,,6.0,3.0,,,1228.0,1228.0,,,,,6037.0,,3.0,,,,2.0,33873500.0,-118138000.0,50366.0,,,,,,010C,266.0,BFR2PD*,60375544.031013,44116.0,3101.0,,96208.0,0.0,,,,1.0,,,1988.0,,,106281.0,154966.0,2016.0,48685.0,1979.93,,,60375544031013.0,-0.00902308263673
13041081,,,,2.0,3.0,,6.0,2.0,,,1146.0,1146.0,,,,,6037.0,,2.0,,,,2.0,34122891.0,-117830949.0,7149.0,,,,,,0100,261.0,GDR1,60374012.012004,11626.0,3101.0,,96485.0,0.0,,,,1.0,,,1965.0,,,35801.0,49236.0,2016.0,13435.0,947.49,,,60374012012004.0,-0.0126241020044
14269146,,,,3.0,4.0,,,3.0,,,2187.0,2187.0,,,,,6059.0,,3.0,2.0,572.0,,,33712272.0,-117904354.0,6000.0,1.0,,,,1.0,122,261.0,,60590741.061001,47568.0,1286.0,,97004.0,8.0,,,,,,,1977.0,2.0,,146434.0,248394.0,2016.0,101960.0,3039.2,,,60590741061001.0,0.00713656941608
13988698,1.0,,,2.0,3.0,,,2.0,,,1505.0,1505.0,,,,,6059.0,1.0,2.0,2.0,400.0,,6.0,33830879.0,-117969519.0,6000.0,,,,,,122,261.0,,60590870.023005,16764.0,1286.0,118872.0,97023.0,6.0,,,,,,,1955.0,1.0,,84900.0,380736.0,2016.0,295836.0,4534.02,,,60590870023005.0,-0.0754392521603
17192268,,,,3.0,4.0,,,3.0,,1374.0,2967.0,2967.0,,,1374.0,,6111.0,2.0,3.0,2.0,645.0,,,34190485.0,-118958213.0,14072.0,,,,,,1111,261.0,,61110058.021003,34278.0,2061.0,46736.0,96351.0,7.0,,,,,,,1979.0,2.0,,300885.0,501472.0,2016.0,200587.0,5342.52,,,61110058021003.0,-0.0521555718246
14192924,,,,2.5,5.0,,,2.5,,,2392.0,2392.0,,,,,6059.0,1.0,2.0,2.0,504.0,,,33876705.0,-117784085.0,4500.0,,,,,,122,261.0,,60590218.172003,21412.0,1286.0,,97078.0,12.0,,1.0,,,,,1972.0,2.0,,121010.0,716000.0,2016.0,594990.0,8208.32,,,60590218172003.0,0.0955879451118
13075166,1.0,,,3.0,3.0,,7.0,3.0,,,2378.0,2378.0,,,,,6037.0,,3.0,,,,2.0,33961995.0,-117839042.0,7582.0,1.0,,,,1.0,0101,261.0,LCR19000*,60374033.251011,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1978.0,,,435128.0,674446.0,2016.0,239318.0,7801.65,,,60374033251011.0,-0.00331468546778
14753030,,,,1.0,2.0,,,1.0,,,994.0,994.0,,,,,6059.0,,1.0,1.0,0.0,,13.0,33572920.0,-117711131.0,,,,,,,34,266.0,,60590423.204014,37086.0,1286.0,,96974.0,4.0,,,,,,,1984.0,,,85545.0,362333.0,2016.0,276788.0,3633.04,,,60590423204014.0,-0.0241732990505
14191585,,,,2.0,3.0,,,2.0,,,1152.0,1152.0,,,,,6059.0,1.0,2.0,2.0,460.0,,,33892793.0,-117785842.0,7215.0,,,,,,122,261.0,,60590218.231044,21412.0,1286.0,,97078.0,6.0,,,,,,,1971.0,1.0,,83040.0,213564.0,2016.0,130524.0,2670.24,,,60590218231044.0,0.00161962793839
12449286,,,,1.0,2.0,,4.0,1.0,,,1046.0,1046.0,,,,,6037.0,,1.0,,,,7.0,33865790.0,-118169400.0,4718.0,,,,,,0100,261.0,LBR1N,60375705.022014,46298.0,3101.0,276476.0,96239.0,0.0,,,,1.0,,,1929.0,,,30628.0,47789.0,2016.0,17161.0,677.57,,,60375705022014.0,0.0301612981647
14716619,,,,2.5,3.0,,,2.5,,,1493.0,1493.0,,,,,6059.0,,2.0,2.0,0.0,,,33914093.0,-117957658.0,,,,,,,34,266.0,,60590017.081003,18874.0,1286.0,,96186.0,0.0,,1.0,,,,,1983.0,,,119094.0,373379.0,2016.0,254285.0,4326.98,,,60590017081003.0,-0.0128171081836
12253513,,,,2.0,2.0,,6.0,2.0,,,1359.0,1359.0,,,,,6037.0,,2.0,,,,7.0,33902657.0,-118287352.0,6250.0,,,,,,0100,261.0,LAR1,60372911.302015,12447.0,3101.0,273930.0,96104.0,0.0,,,,1.0,,,1948.0,,,88020.0,362435.0,2016.0,274415.0,4663.69,,,60372911302015.0,0.0937005393031
13893744,,,,0.0,0.0,,,,,,3870.0,,,,,3870.0,6059.0,,,0.0,0.0,,,33598088.0,-117874990.0,5403.0,,,,,,38,246.0,,60590627.012031,53571.0,1286.0,28119.0,96957.0,0.0,,,,1.0,,,1977.0,2.0,,340038.0,1295135.0,2016.0,955097.0,14002.84,,,60590627012031.0,1.61375148063
12651948,1.0,,,5.0,4.0,,6.0,5.0,,,3272.0,,,3272.0,,,6037.0,,5.0,,,,2.0,33733738.0,-118307309.0,10711.0,,,,,,0200,246.0,LAR1,60372970.002007,12447.0,3101.0,54300.0,96222.0,0.0,,,,2.0,,,1941.0,,,177797.0,354387.0,2016.0,176590.0,4462.82,,,60372970002007.0,-0.196273789573
12951769,,,,2.0,2.0,,6.0,2.0,,,1103.0,1103.0,,,,,6037.0,,2.0,,,,7.0,34057872.0,-117918825.0,9635.0,,,,,,0100,261.0,WCR1YY,60374066.013006,14542.0,3101.0,,96523.0,0.0,,,,1.0,,,1951.0,,,79138.0,185219.0,2016.0,106081.0,2373.93,,,60374066013006.0,-0.0560614212306
11059029,1.0,,,3.0,4.0,,8.0,3.0,,,2020.0,2020.0,,,,,6037.0,,3.0,,,,2.0,34258779.0,-118493004.0,7199.0,1.0,,,,1.0,0101,261.0,LARS,60371114.002006,12447.0,3101.0,31817.0,96370.0,0.0,,,,1.0,,,1961.0,,,168000.0,567000.0,2016.0,399000.0,6914.34,,,60371114002006.0,0.168202736842
12654239,,,,2.0,4.0,,8.0,2.0,,,1843.0,1843.0,,,,,6037.0,,2.0,,,,2.0,33724504.0,-118294401.0,5011.0,,,,,,0100,261.0,LAR1,60372972.022,12447.0,3101.0,54300.0,96221.0,0.0,,,,1.0,,,1929.0,,,175880.0,607025.0,2016.0,431145.0,7384.31,,,60372972022000.0,-0.052287084726
17197721,,,,4.5,5.0,,,4.5,,2086.0,3795.0,3795.0,,,2086.0,,6111.0,3.0,4.0,2.0,643.0,,,34267498.0,-118910734.0,9726.0,1.0,450.0,,,1.0,1111,261.0,,61110076.072002,25974.0,2061.0,,97097.0,9.0,,1.0,,,454.0,,1993.0,2.0,,440639.0,712467.0,2016.0,271828.0,7878.46,,,61110076072002.0,-0.0458849796513
14736050,,,,2.0,2.0,,,2.0,,,1604.0,1604.0,,,,,6059.0,,2.0,2.0,0.0,,,33736930.0,-117766674.0,,,,,,,1,266.0,,60590524.20202,52650.0,1286.0,274371.0,96939.0,0.0,,,,,,,2002.0,,,228845.0,563000.0,2016.0,334155.0,7039.14,,,60590524202001.0,0.00626484491699
12268336,,,,2.0,3.0,,6.0,2.0,,,1373.0,1373.0,,,,,6037.0,,2.0,,,,7.0,33919423.0,-118244056.0,11167.0,,,,,,0100,261.0,LCR1*,60375408.002,24174.0,3101.0,,96092.0,0.0,,,,1.0,,,1947.0,,,26072.0,39297.0,2016.0,13225.0,1022.91,,,60375408002000.0,-0.0696958186564
14663065,1.0,7.0,,2.5,3.0,,,2.5,,,1512.0,1512.0,,,,,6059.0,,2.0,2.0,0.0,,6.0,33686328.0,-117881924.0,,1.0,,,,1.0,34,266.0,,60590639.082015,38032.0,1286.0,,96958.0,6.0,,1.0,6.0,,,,1976.0,2.0,True,133491.0,289578.0,2016.0,156087.0,3471.64,,,60590639082019.0,0.0976737732937
